ENCERRAMENTO;UF;MUNICIPIO;QTE;ATIVIDADE
20/10/2021;PR;COLOMBO;1;REMANEJAMENTO - BL E VOIP E IPTV
20/08/2021;MG;CATAGUASES;1;REMANEJAMENTO - BL
20/08/2021;MG;DIVINOPOLIS;1;REMANEJAMENTO - BL E VOIP
20/08/2021;MG;GOVERNADOR VALADARES;1;REMANEJAMENTO - BL E VOIP
20/08/2021;MG;JUIZ DE FORA;1;REMANEJAMENTO - BL E VOIP E IPTV
20/08/2021;MG;MONTES CLAROS;2;REMANEJAMENTO - BL E VOIP
20/08/2021;MG;UBA;1;REMANEJAMENTO - BL E VOIP
20/08/2021;PR;PONTA GROSSA;1;REMANEJAMENTO - BL
20/08/2021;RJ;DUQUE DE CAXIAS;4;REMANEJAMENTO - BL E VOIP
20/08/2021;RJ;DUQUE DE CAXIAS;1;REMANEJAMENTO - VOIP
20/08/2021;RJ;PETROPOLIS;3;REMANEJAMENTO - BL E VOIP
20/08/2021;RJ;SAO GONCALO;3;REMANEJAMENTO - BL E VOIP
20/08/2021;RJ;SAO JOAO DE MERITI;5;REMANEJAMENTO - BL E VOIP
20/08/2021;RJ;SAO JOAO DE MERITI;1;REMANEJAMENTO - VOIP
20/08/2021;RJ;TERESOPOLIS;1;REMANEJAMENTO - BL E VOIP
20/08/2021;RJ;VOLTA REDONDA;2;REMANEJAMENTO - BL E VOIP
20/08/2021;RO;PORTO VELHO;1;REMANEJAMENTO - BL
20/08/2021;RS;CANOAS;2;REMANEJAMENTO - BL
20/08/2021;SC;ITAJAI;2;REMANEJAMENTO - BL E VOIP
20/08/2021;SC;JOINVILLE;1;REMANEJAMENTO - BL E VOIP
20/09/2021;AP;MACAPA;1;REMANEJAMENTO - VOIP
20/09/2021;BA;EUNAPOLIS;2;REMANEJAMENTO - BL E VOIP
20/09/2021;BA;FEIRA DE SANTANA;1;REMANEJAMENTO - BL E VOIP
20/09/2021;ES;CACHOEIRO DE ITAPEMIRIM;3;REMANEJAMENTO - BL E VOIP
20/09/2021;ES;SERRA;1;REMANEJAMENTO - BL
20/09/2021;ES;VILA VELHA;1;REMANEJAMENTO - BL E VOIP
20/09/2021;GO;GOIANIA;7;REMANEJAMENTO - BL E VOIP
20/09/2021;MG;CONTAGEM;3;REMANEJAMENTO - BL
20/09/2021;MG;GOVERNADOR VALADARES;1;REMANEJAMENTO - BL E VOIP
20/09/2021;MS;CAMPO GRANDE;1;REMANEJAMENTO - BL
20/09/2021;MS;DOURADOS;1;REMANEJAMENTO - BL
20/09/2021;MS;DOURADOS;1;REMANEJAMENTO - VOIP E IPTV
20/09/2021;MT;RONDONOPOLIS;1;REMANEJAMENTO - BL
20/09/2021;PR;PIRAQUARA;1;REMANEJAMENTO - BL E VOIP
20/09/2021;PR;PONTA GROSSA;1;REMANEJAMENTO - VOIP
20/09/2021;RJ;NILOPOLIS;1;REMANEJAMENTO - BL
20/09/2021;RJ;QUEIMADOS;1;REMANEJAMENTO - BL E VOIP
20/09/2021;RO;PORTO VELHO;10;REMANEJAMENTO - BL E VOIP
20/09/2021;RO;PORTO VELHO;1;REMANEJAMENTO - IPTV
20/09/2021;SC;RIO DO SUL;1;REMANEJAMENTO - VOIP
20/10/2021;AM;MANAUS;6;REMANEJAMENTO - BL E VOIP
20/10/2021;AP;MACAPA;2;REMANEJAMENTO - BL
20/10/2021;BA;PAULO AFONSO;1;REMANEJAMENTO - BL
20/10/2021;BA;SALVADOR;1;REMANEJAMENTO - BL
20/10/2021;BA;VITORIA DA CONQUISTA;1;REMANEJAMENTO - BL E VOIP
20/10/2021;MG;BELO HORIZONTE;7;REMANEJAMENTO - BL E VOIP
20/10/2021;MG;DIVINOPOLIS;1;REMANEJAMENTO - BL E VOIP
20/10/2021;MG;JUIZ DE FORA;1;REMANEJAMENTO - BL
20/10/2021;MG;MONTES CLAROS;1;REMANEJAMENTO - BL E VOIP
20/10/2021;MG;MONTES CLAROS;1;REMANEJAMENTO - VOIP
20/10/2021;MG;NOVA LIMA;1;REMANEJAMENTO - BL E VOIP
20/10/2021;MG;VARGINHA;1;REMANEJAMENTO - BL E VOIP
20/10/2021;PE;RECIFE;2;REMANEJAMENTO - BL
20/10/2021;PR;ALMIRANTE TAMANDARE;1;REMANEJAMENTO - BL
20/10/2021;PR;COLOMBO;5;REMANEJAMENTO - BL E VOIP
20/10/2021;PR;MARINGA;1;REMANEJAMENTO - BL
20/10/2021;PR;PINHAIS;1;REMANEJAMENTO - BL
20/10/2021;PR;SAO JOSE DOS PINHAIS;2;REMANEJAMENTO - BL
20/10/2021;RJ;MESQUITA;1;REMANEJAMENTO - BL E VOIP
20/10/2021;SE;ARACAJU;1;REMANEJAMENTO - BL
20/11/2021;AM;MANAUS;3;REMANEJAMENTO - BL
20/11/2021;BA;BARREIRAS;1;REMANEJAMENTO - BL E VOIP
20/11/2021;BA;ITABUNA;1;REMANEJAMENTO - BL E VOIP
20/11/2021;CE;FORTALEZA;7;REMANEJAMENTO - BL E VOIP
20/11/2021;MG;BELO HORIZONTE;2;REMANEJAMENTO - BL
20/11/2021;MG;BETIM;1;REMANEJAMENTO - BL E VOIP
20/11/2021;MG;DIVINOPOLIS;2;REMANEJAMENTO - BL
20/11/2021;MG;MONTES CLAROS;1;REMANEJAMENTO - BL
20/11/2021;PE;OLINDA;1;REMANEJAMENTO - BL E VOIP
20/11/2021;PI;TERESINA;2;REMANEJAMENTO - BL E VOIP
20/11/2021;PI;TERESINA;2;REMANEJAMENTO - VOIP
20/11/2021;PR;COLOMBO;1;REMANEJAMENTO - BL
20/11/2021;PR;CURITIBA;1;REMANEJAMENTO - VOIP
20/11/2021;RJ;BELFORD ROXO;1;REMANEJAMENTO - BL E VOIP
20/11/2021;RJ;MESQUITA;1;REMANEJAMENTO - BL
20/11/2021;RJ;QUEIMADOS;1;REMANEJAMENTO - BL E VOIP
20/12/2021;AM;MANAUS;1;REMANEJAMENTO - VOIP E IPTV
20/12/2021;AP;MACAPA;2;REMANEJAMENTO - BL E VOIP
20/12/2021;DF;BRASILIA;1;REMANEJAMENTO - VOIP E IPTV
20/12/2021;ES;CARIACICA;1;REMANEJAMENTO - BL
20/12/2021;GO;APARECIDA DE GOIANIA;5;REMANEJAMENTO - BL E VOIP
20/12/2021;GO;MORRINHOS;1;REMANEJAMENTO - BL
20/12/2021;MA;SANTA INES;1;REMANEJAMENTO - BL
20/12/2021;MS;DOURADOS;1;REMANEJAMENTO - BL
20/12/2021;PA;BELEM;3;REMANEJAMENTO - BL
20/12/2021;PE;RECIFE;2;REMANEJAMENTO - BL E VOIP
20/12/2021;PR;FOZ DO IGUACU;4;REMANEJAMENTO - BL
20/12/2021;PR;PONTA GROSSA;1;REMANEJAMENTO - BL E VOIP
20/12/2021;PR;PONTA GROSSA;1;REMANEJAMENTO - VOIP
20/12/2021;RJ;NITEROI;2;REMANEJAMENTO - BL E VOIP
20/12/2021;RJ;SAO JOAO DE MERITI;1;REMANEJAMENTO - BL
20/12/2021;RJ;SAO JOAO DE MERITI;1;REMANEJAMENTO - BL E VOIP E IPTV
20/12/2021;RO;PORTO VELHO;2;REMANEJAMENTO - BL E VOIP
20/12/2021;RS;ALEGRETE;1;REMANEJAMENTO - VOIP
20/12/2021;RS;CARAZINHO;1;REMANEJAMENTO - BL E VOIP
20/12/2021;RS;CAXIAS DO SUL;1;REMANEJAMENTO - VOIP
20/12/2021;RS;NOVO HAMBURGO;1;REMANEJAMENTO - BL
03/05/2021;AM;MANAUS;6;REMANEJAMENTO - BL E VOIP
03/05/2021;BA;EUNAPOLIS;1;REMANEJAMENTO - BL
03/05/2021;DF;BRASILIA;4;REMANEJAMENTO - VOIP
03/05/2021;GO;APARECIDA DE GOIANIA;3;REMANEJAMENTO - BL
03/05/2021;MA;SAO LUIS;1;REMANEJAMENTO - VOIP
03/05/2021;MG;BELO HORIZONTE;16;REMANEJAMENTO - BL E VOIP
03/05/2021;MG;BETIM;3;REMANEJAMENTO - BL E VOIP
03/05/2021;MG;JUIZ DE FORA;1;REMANEJAMENTO - VOIP
03/05/2021;MS;DOURADOS;1;REMANEJAMENTO - BL
03/05/2021;PE;CARUARU;1;REMANEJAMENTO - BL E VOIP
03/05/2021;PI;PARNAIBA;1;REMANEJAMENTO - BL
03/05/2021;PR;ALMIRANTE TAMANDARE;1;REMANEJAMENTO - VOIP
03/05/2021;PR;COLOMBO;3;REMANEJAMENTO - BL E VOIP
03/05/2021;PR;MARINGA;7;REMANEJAMENTO - BL E VOIP
03/05/2021;RJ;QUEIMADOS;3;REMANEJAMENTO - BL E VOIP
03/05/2021;RJ;RIO DE JANEIRO;2;REMANEJAMENTO - BL E VOIP E IPTV
03/05/2021;RJ;SAO GONCALO;2;REMANEJAMENTO - BL
03/05/2021;RS;CAXIAS DO SUL;2;REMANEJAMENTO - BL E VOIP
03/05/2021;RS;PORTO ALEGRE;8;REMANEJAMENTO - BL E VOIP
03/05/2021;RS;VIAMAO;4;REMANEJAMENTO - BL
03/05/2021;SC;CRICIUMA;1;REMANEJAMENTO - BL
03/06/2021;BA;SALVADOR;9;REMANEJAMENTO - BL E VOIP
03/06/2021;CE;FORTALEZA;2;REMANEJAMENTO - BL E VOIP
03/06/2021;ES;SERRA;1;REMANEJAMENTO - BL
03/06/2021;ES;VITORIA;1;REMANEJAMENTO - BL E VOIP
03/06/2021;MA;SAO LUIS;4;REMANEJAMENTO - BL E VOIP
03/06/2021;MS;DOURADOS;4;REMANEJAMENTO - BL E VOIP
03/06/2021;RJ;BARRA DO PIRAI;1;REMANEJAMENTO - BL E VOIP E IPTV
03/06/2021;RJ;CABO FRIO;3;REMANEJAMENTO - BL E VOIP
03/06/2021;RJ;MESQUITA;1;REMANEJAMENTO - BL
03/06/2021;RJ;NILOPOLIS;3;REMANEJAMENTO - BL
03/06/2021;RR;BOA VISTA;2;REMANEJAMENTO - BL E VOIP
03/06/2021;RS;PASSO FUNDO;1;REMANEJAMENTO - BL E VOIP
03/07/2021;CE;FORTALEZA;5;REMANEJAMENTO - BL E VOIP
03/07/2021;DF;BRASILIA;1;REMANEJAMENTO - IPTV
03/07/2021;GO;APARECIDA DE GOIANIA;2;REMANEJAMENTO - BL E VOIP
03/07/2021;GO;GOIANIA;2;REMANEJAMENTO - BL E VOIP
03/07/2021;MG;UBA;1;REMANEJAMENTO - BL
03/07/2021;MS;DOURADOS;2;REMANEJAMENTO - BL E VOIP
03/07/2021;PA;BELEM;1;REMANEJAMENTO - BL
03/07/2021;PR;FOZ DO IGUACU;1;REMANEJAMENTO - BL
03/07/2021;PR;PINHAIS;1;REMANEJAMENTO - BL E VOIP
03/07/2021;RJ;MESQUITA;1;REMANEJAMENTO - BL
03/07/2021;RJ;NILOPOLIS;1;REMANEJAMENTO - BL E VOIP E IPTV
03/07/2021;RJ;PETROPOLIS;1;REMANEJAMENTO - BL
03/07/2021;RJ;QUEIMADOS;1;REMANEJAMENTO - VOIP
03/07/2021;RJ;RIO DE JANEIRO;1;REMANEJAMENTO - VOIP
03/07/2021;RJ;SAO GONCALO;2;REMANEJAMENTO - BL E VOIP
03/07/2021;RJ;SAO JOAO DE MERITI;2;REMANEJAMENTO - BL
03/07/2021;RJ;VOLTA REDONDA;2;REMANEJAMENTO - BL
03/07/2021;RN;NATAL;2;REMANEJAMENTO - BL E VOIP
03/07/2021;RO;PORTO VELHO;1;REMANEJAMENTO - VOIP
03/07/2021;RS;NOVO HAMBURGO;2;REMANEJAMENTO - BL E VOIP
03/08/2021;AC;RIO BRANCO;1;REMANEJAMENTO - VOIP
03/08/2021;BA;JUAZEIRO;1;REMANEJAMENTO - BL
03/08/2021;ES;SERRA;1;REMANEJAMENTO - VOIP
03/08/2021;GO;GOIANIA;4;REMANEJAMENTO - BL E VOIP
03/08/2021;MG;BELO HORIZONTE;6;REMANEJAMENTO - BL
03/08/2021;MG;CATAGUASES;1;REMANEJAMENTO - BL E VOIP
03/08/2021;MG;CONTAGEM;1;REMANEJAMENTO - BL E VOIP
03/08/2021;MG;DIVINOPOLIS;2;REMANEJAMENTO - BL
03/08/2021;MS;CAMPO GRANDE;1;REMANEJAMENTO - BL E VOIP
03/08/2021;MT;CUIABA;3;REMANEJAMENTO - BL E VOIP
03/08/2021;PI;TERESINA;5;REMANEJAMENTO - BL E VOIP
03/08/2021;PR;COLOMBO;1;REMANEJAMENTO - BL
03/08/2021;PR;MARINGA;4;REMANEJAMENTO - BL
03/08/2021;PR;PINHAIS;3;REMANEJAMENTO - BL E VOIP
03/08/2021;PR;PIRAQUARA;1;REMANEJAMENTO - BL
03/08/2021;RJ;ANGRA DOS REIS;1;REMANEJAMENTO - BL
03/08/2021;RJ;ARMACAO DOS BUZIOS;1;REMANEJAMENTO - BL E VOIP
03/08/2021;RJ;BARRA MANSA;1;REMANEJAMENTO - BL E VOIP
03/08/2021;RJ;DUQUE DE CAXIAS;1;REMANEJAMENTO - VOIP
03/08/2021;RJ;VOLTA REDONDA;3;REMANEJAMENTO - BL
03/08/2021;RN;NATAL;1;REMANEJAMENTO - BL E VOIP
03/08/2021;RS;CANOAS;3;REMANEJAMENTO - BL
03/08/2021;RS;PELOTAS;1;REMANEJAMENTO - BL
03/08/2021;RS;PORTO ALEGRE;1;REMANEJAMENTO - BL
03/08/2021;RS;VIAMAO;3;REMANEJAMENTO - BL E VOIP
03/08/2021;SC;BLUMENAU;4;REMANEJAMENTO - BL E VOIP
03/08/2021;SC;LAGES;1;REMANEJAMENTO - BL E VOIP
03/09/2021;BA;BARREIRAS;1;REMANEJAMENTO - BL E VOIP
03/09/2021;BA;EUNAPOLIS;1;REMANEJAMENTO - BL
03/09/2021;GO;APARECIDA DE GOIANIA;2;REMANEJAMENTO - VOIP
03/09/2021;MA;SAO LUIS;1;REMANEJAMENTO - BL
03/09/2021;MG;JUIZ DE FORA;1;REMANEJAMENTO - BL
03/09/2021;PA;BELEM;3;REMANEJAMENTO - BL E VOIP
03/09/2021;PI;TERESINA;1;REMANEJAMENTO - BL
03/09/2021;RJ;BELFORD ROXO;1;REMANEJAMENTO - BL
03/09/2021;RJ;MESQUITA;2;REMANEJAMENTO - BL E VOIP
03/09/2021;RJ;NILOPOLIS;4;REMANEJAMENTO - BL E VOIP
03/09/2021;RJ;RIO DE JANEIRO;4;REMANEJAMENTO - BL E VOIP E IPTV
03/09/2021;RR;BOA VISTA;1;REMANEJAMENTO - VOIP
03/09/2021;RS;NOVO HAMBURGO;1;REMANEJAMENTO - VOIP
03/11/2021;AC;RIO BRANCO;2;REMANEJAMENTO - BL E VOIP
03/11/2021;BA;BARREIRAS;2;REMANEJAMENTO - BL E VOIP
03/11/2021;ES;SERRA;1;REMANEJAMENTO - BL E VOIP
03/11/2021;GO;GOIANIA;1;REMANEJAMENTO - BL
19/05/2021;PR;COLOMBO;2;REMANEJAMENTO - BL
19/05/2021;PR;MARINGA;1;REMANEJAMENTO - BL
19/05/2021;PR;PIRAQUARA;1;REMANEJAMENTO - BL
19/05/2021;RJ;ANGRA DOS REIS;2;REMANEJAMENTO - BL
19/05/2021;RJ;ARMACAO DOS BUZIOS;2;REMANEJAMENTO - BL E VOIP
19/05/2021;RJ;BELFORD ROXO;2;REMANEJAMENTO - BL E VOIP
19/05/2021;RJ;NITEROI;1;REMANEJAMENTO - BL
19/05/2021;RS;CANOAS;2;REMANEJAMENTO - BL
19/05/2021;RS;PORTO ALEGRE;1;REMANEJAMENTO - BL
19/05/2021;RS;SANTA MARIA;1;REMANEJAMENTO - BL
19/05/2021;RS;SAO LEOPOLDO;2;REMANEJAMENTO - BL E VOIP
19/05/2021;RS;VIAMAO;3;REMANEJAMENTO - BL E VOIP
19/05/2021;SC;BLUMENAU;3;REMANEJAMENTO - BL E VOIP
19/06/2021;AC;RIO BRANCO;1;REMANEJAMENTO - BL
19/06/2021;AM;MANAUS;1;REMANEJAMENTO - BL
19/06/2021;AP;MACAPA;2;REMANEJAMENTO - BL E VOIP
19/06/2021;BA;JEQUIE;1;REMANEJAMENTO - BL
19/06/2021;BA;SALVADOR;14;REMANEJAMENTO - BL E VOIP
19/06/2021;MA;SAO LUIS;2;REMANEJAMENTO - BL E VOIP
19/06/2021;MG;BELO HORIZONTE;3;REMANEJAMENTO - BL
19/06/2021;MG;CONTAGEM;2;REMANEJAMENTO - BL E VOIP
19/06/2021;MG;JUIZ DE FORA;1;REMANEJAMENTO - BL E VOIP
19/06/2021;MG;RIBEIRAO DAS NEVES;1;REMANEJAMENTO - BL
19/06/2021;MS;CAMPO GRANDE;5;REMANEJAMENTO - BL E VOIP
19/06/2021;PA;BELEM;1;REMANEJAMENTO - VOIP
19/06/2021;PI;TERESINA;8;REMANEJAMENTO - BL E VOIP
19/06/2021;PR;MARINGA;2;REMANEJAMENTO - BL
19/06/2021;PR;SAO JOSE DOS PINHAIS;2;REMANEJAMENTO - BL E VOIP
19/06/2021;RJ;BELFORD ROXO;1;REMANEJAMENTO - BL E VOIP
19/06/2021;RJ;RIO DE JANEIRO;1;REMANEJAMENTO - IPTV
19/06/2021;RO;JI-PARANA;1;REMANEJAMENTO - BL E VOIP
19/06/2021;RS;PORTO ALEGRE;3;REMANEJAMENTO - BL
19/06/2021;RS;SAO LEOPOLDO;1;REMANEJAMENTO - BL E VOIP
19/06/2021;RS;VIAMAO;1;REMANEJAMENTO - BL E VOIP E IPTV
19/07/2021;AM;MANAUS;1;REMANEJAMENTO - BL
19/07/2021;AP;MACAPA;2;REMANEJAMENTO - BL E VOIP
19/07/2021;BA;LAURO DE FREITAS;1;REMANEJAMENTO - BL
19/07/2021;MA;SANTA INES;1;REMANEJAMENTO - BL E VOIP
19/07/2021;MG;BETIM;1;REMANEJAMENTO - BL
19/07/2021;MG;SETE LAGOAS;2;REMANEJAMENTO - BL E VOIP
19/07/2021;MS;CAMPO GRANDE;2;REMANEJAMENTO - BL E VOIP
19/07/2021;PR;CURITIBA;7;REMANEJAMENTO - BL
19/07/2021;PR;MARINGA;2;REMANEJAMENTO - BL
19/07/2021;PR;SAO JOSE DOS PINHAIS;4;REMANEJAMENTO - BL E VOIP
19/07/2021;RJ;BELFORD ROXO;1;REMANEJAMENTO - VOIP
19/07/2021;RJ;NITEROI;1;REMANEJAMENTO - BL E VOIP
19/07/2021;RJ;RIO DE JANEIRO;6;REMANEJAMENTO - BL
19/07/2021;RO;PORTO VELHO;1;REMANEJAMENTO - VOIP
19/07/2021;RS;CANOAS;1;REMANEJAMENTO - BL E VOIP E IPTV
19/07/2021;RS;CAXIAS DO SUL;1;REMANEJAMENTO - BL
19/07/2021;RS;PORTO ALEGRE;2;REMANEJAMENTO - BL
19/07/2021;RS;SANTA MARIA;2;REMANEJAMENTO - BL E VOIP
19/08/2021;BA;SALVADOR;9;REMANEJAMENTO - BL E VOIP
19/08/2021;DF;BRASILIA;2;REMANEJAMENTO - BL E VOIP E IPTV
19/08/2021;ES;VITORIA;3;REMANEJAMENTO - BL E VOIP
19/08/2021;MA;SAO LUIS;12;REMANEJAMENTO - BL E VOIP
19/08/2021;MG;BELO HORIZONTE;1;REMANEJAMENTO - VOIP
19/08/2021;MG;JUIZ DE FORA;1;REMANEJAMENTO - IPTV
19/08/2021;MG;UBA;1;REMANEJAMENTO - VOIP
19/08/2021;PR;ALMIRANTE TAMANDARE;2;REMANEJAMENTO - BL E VOIP
19/08/2021;PR;COLOMBO;1;REMANEJAMENTO - VOIP
19/08/2021;PR;MARINGA;2;REMANEJAMENTO - VOIP
19/08/2021;PR;PINHAIS;5;REMANEJAMENTO - BL E VOIP
19/08/2021;RJ;CABO FRIO;5;REMANEJAMENTO - BL E VOIP
19/08/2021;RJ;NILOPOLIS;1;REMANEJAMENTO - BL
19/08/2021;RO;JI-PARANA;2;REMANEJAMENTO - BL E VOIP
19/08/2021;RO;VILHENA;1;REMANEJAMENTO - BL E VOIP
19/08/2021;RS;ALVORADA;2;REMANEJAMENTO - BL E VOIP
19/08/2021;RS;PASSO FUNDO;2;REMANEJAMENTO - BL E VOIP
19/08/2021;RS;SANTA MARIA;1;REMANEJAMENTO - BL E VOIP E IPTV
19/08/2021;SC;JOINVILLE;2;REMANEJAMENTO - BL E VOIP
19/08/2021;SE;ARACAJU;1;REMANEJAMENTO - BL E VOIP
19/10/2021;AM;MANAUS;2;REMANEJAMENTO - BL
19/10/2021;BA;TEIXEIRA DE FREITAS;2;REMANEJAMENTO - BL E VOIP
19/10/2021;BA;VITORIA DA CONQUISTA;1;REMANEJAMENTO - BL E VOIP
19/10/2021;CE;JUAZEIRO DO NORTE;3;REMANEJAMENTO - BL
19/10/2021;GO;RIO VERDE;2;REMANEJAMENTO - BL E VOIP
19/10/2021;MA;SANTA INES;1;REMANEJAMENTO - BL E VOIP
19/10/2021;MG;BELO HORIZONTE;12;REMANEJAMENTO - BL E VOIP
19/10/2021;MG;GOVERNADOR VALADARES;1;REMANEJAMENTO - BL E VOIP
19/10/2021;MG;MONTES CLAROS;1;REMANEJAMENTO - BL
19/10/2021;MG;SETE LAGOAS;1;REMANEJAMENTO - BL E VOIP
19/10/2021;MG;UBA;1;REMANEJAMENTO - BL E VOIP E IPTV
19/10/2021;PB;JOAO PESSOA;2;REMANEJAMENTO - BL
19/10/2021;PI;PARNAIBA;1;REMANEJAMENTO - BL
19/10/2021;PR;COLOMBO;4;REMANEJAMENTO - BL E VOIP
19/10/2021;PR;PINHAIS;1;REMANEJAMENTO - BL
19/10/2021;RJ;NITEROI;1;REMANEJAMENTO - BL E VOIP
19/10/2021;RJ;PETROPOLIS;1;REMANEJAMENTO - BL E VOIP E IPTV
19/10/2021;RJ;RIO DE JANEIRO;4;REMANEJAMENTO - BL
19/10/2021;RR;BOA VISTA;1;REMANEJAMENTO - BL
19/10/2021;RS;ALVORADA;2;REMANEJAMENTO - BL
19/10/2021;RS;SANTA MARIA;2;REMANEJAMENTO - BL E VOIP
19/10/2021;RS;SAO LEOPOLDO;1;REMANEJAMENTO - VOIP
19/10/2021;RS;VIAMAO;1;REMANEJAMENTO - VOIP
19/10/2021;SC;ITAJAI;2;REMANEJAMENTO - BL E VOIP
19/10/2021;SE;ARACAJU;1;REMANEJAMENTO - BL
18/06/2021;PR;CURITIBA;11;REMANEJAMENTO - BL E VOIP
18/06/2021;PR;MARINGA;3;REMANEJAMENTO - BL E VOIP
18/06/2021;PR;SAO JOSE DOS PINHAIS;1;REMANEJAMENTO - VOIP
18/06/2021;RJ;ANGRA DOS REIS;1;REMANEJAMENTO - BL
18/06/2021;RJ;ITAGUAI;2;REMANEJAMENTO - BL
18/06/2021;RJ;MESQUITA;2;REMANEJAMENTO - BL
18/06/2021;RJ;RIO DE JANEIRO;2;REMANEJAMENTO - VOIP
18/06/2021;RJ;SAO GONCALO;1;REMANEJAMENTO - BL
18/06/2021;RJ;SAO JOAO DE MERITI;2;REMANEJAMENTO - BL
18/06/2021;RJ;VOLTA REDONDA;2;REMANEJAMENTO - BL
18/06/2021;SE;ARACAJU;1;REMANEJAMENTO - BL E VOIP
18/08/2021;AM;MANAUS;1;REMANEJAMENTO - BL
18/08/2021;BA;SALVADOR;8;REMANEJAMENTO - BL E VOIP
18/08/2021;DF;BRASILIA;6;REMANEJAMENTO - BL
18/08/2021;ES;VILA VELHA;1;REMANEJAMENTO - BL E VOIP
18/08/2021;GO;APARECIDA DE GOIANIA;1;REMANEJAMENTO - VOIP
18/08/2021;MA;SAO LUIS;4;REMANEJAMENTO - BL
18/08/2021;MG;BELO HORIZONTE;1;REMANEJAMENTO - BL E VOIP E IPTV
18/08/2021;MT;RONDONOPOLIS;1;REMANEJAMENTO - BL
18/08/2021;PA;ANANINDEUA;3;REMANEJAMENTO - BL E VOIP
18/08/2021;PA;MARABA;1;REMANEJAMENTO - BL E VOIP
18/08/2021;PE;RECIFE;3;REMANEJAMENTO - BL E VOIP
18/08/2021;PE;RECIFE;1;REMANEJAMENTO - VOIP
18/08/2021;PR;CURITIBA;1;REMANEJAMENTO - IPTV
18/08/2021;PR;SAO JOSE DOS PINHAIS;13;REMANEJAMENTO - BL E VOIP
18/08/2021;RJ;CAMPOS DOS GOYTACAZES;2;REMANEJAMENTO - BL
18/08/2021;RJ;DUQUE DE CAXIAS;2;REMANEJAMENTO - BL
18/08/2021;RJ;NITEROI;1;REMANEJAMENTO - BL E VOIP E IPTV
18/08/2021;RJ;NOVA IGUACU;4;REMANEJAMENTO - BL E VOIP
18/08/2021;RJ;RIO DE JANEIRO;2;REMANEJAMENTO - IPTV
18/08/2021;RO;JI-PARANA;1;REMANEJAMENTO - BL E VOIP
18/08/2021;RS;MARAU;1;REMANEJAMENTO - BL E VOIP
18/08/2021;RS;SANTA MARIA;4;REMANEJAMENTO - BL E VOIP
18/08/2021;RS;VIAMAO;1;REMANEJAMENTO - BL E VOIP E IPTV
18/09/2021;AM;MANAUS;5;REMANEJAMENTO - BL E VOIP
18/09/2021;BA;JEQUIE;1;REMANEJAMENTO - BL E VOIP
18/09/2021;DF;BRASILIA;8;REMANEJAMENTO - BL E VOIP
18/09/2021;DF;BRASILIA;2;REMANEJAMENTO - VOIP
18/09/2021;ES;SERRA;2;REMANEJAMENTO - BL E VOIP
18/09/2021;GO;APARECIDA DE GOIANIA;6;REMANEJAMENTO - BL
18/09/2021;GO;GOIANIA;2;REMANEJAMENTO - BL
18/09/2021;MA;SANTA INES;2;REMANEJAMENTO - BL E VOIP
18/09/2021;MA;SAO LUIS;10;REMANEJAMENTO - BL E VOIP
18/09/2021;MG;MONTES CLAROS;2;REMANEJAMENTO - BL E VOIP
18/09/2021;MG;POCOS DE CALDAS;1;REMANEJAMENTO - BL E VOIP
18/09/2021;MT;RONDONOPOLIS;1;REMANEJAMENTO - BL E VOIP
18/09/2021;PR;CURITIBA;5;REMANEJAMENTO - BL
18/09/2021;PR;MARINGA;1;REMANEJAMENTO - BL
18/09/2021;RJ;ANGRA DOS REIS;1;REMANEJAMENTO - BL E VOIP
18/09/2021;RJ;PETROPOLIS;1;REMANEJAMENTO - IPTV
18/09/2021;RS;CAXIAS DO SUL;3;REMANEJAMENTO - BL E VOIP
18/09/2021;RS;PORTO ALEGRE;5;REMANEJAMENTO - BL E VOIP
18/10/2021;AP;MACAPA;1;REMANEJAMENTO - BL
18/10/2021;BA;BARREIRAS;1;REMANEJAMENTO - BL
18/10/2021;DF;BRASILIA;10;REMANEJAMENTO - BL E VOIP
18/10/2021;DF;BRASILIA;2;REMANEJAMENTO - VOIP
18/10/2021;GO;GOIANIA;3;REMANEJAMENTO - BL
18/10/2021;MG;DIVINOPOLIS;1;REMANEJAMENTO - VOIP
18/10/2021;MG;JUIZ DE FORA;2;REMANEJAMENTO - BL
18/10/2021;MS;DOURADOS;1;REMANEJAMENTO - BL E VOIP
18/10/2021;MT;RONDONOPOLIS;2;REMANEJAMENTO - BL E VOIP
18/10/2021;PA;BELEM;3;REMANEJAMENTO - BL E VOIP
18/10/2021;PE;PETROLINA;1;REMANEJAMENTO - VOIP
18/10/2021;PI;FLORIANO;1;REMANEJAMENTO - VOIP
18/10/2021;PI;TERESINA;1;REMANEJAMENTO - BL
18/10/2021;PR;SAO JOSE DOS PINHAIS;2;REMANEJAMENTO - BL
18/10/2021;RJ;MESQUITA;2;REMANEJAMENTO - BL E VOIP
18/10/2021;RJ;SAO GONCALO;2;REMANEJAMENTO - BL E VOIP
18/10/2021;RJ;SAO GONCALO;1;REMANEJAMENTO - VOIP
18/10/2021;RN;NATAL;1;REMANEJAMENTO - BL E VOIP
18/10/2021;RR;BOA VISTA;3;REMANEJAMENTO - BL E VOIP
18/10/2021;RS;NOVO HAMBURGO;3;REMANEJAMENTO - BL E VOIP
18/10/2021;RS;SANTA CRUZ DO SUL;1;REMANEJAMENTO - BL E VOIP
